book_number,book_name,cover,authors,press,publish_year,price,score,tags
1310152,建成环境的意义,https://img3.doubanio.com/view/subject/s/public/s5678791.jpg,:阿莫斯.拉普卜特,中国建筑工业出版社,2003-1,35.00, ,建筑|建筑理论|环境心理学|人类学|环境行为学|拉普卜特|理论|设计
1179092,印学史,https://img1.doubanio.com/view/subject/s/public/s2225609.jpg,:沙孟海,西泠印社出版社,1999-11,18.20, ,篆刻|沙孟海|印章|艺术史|艺术|金石|西泠印社|历史
1048007,高效能人士的七个习惯（精华版）,https://img3.doubanio.com/view/subject/s/public/s1067863.jpg,[美]史蒂芬·柯维,中国青年出版社,2011-6,29.00, ,个人管理|高效能人士的七个习惯|时间管理|管理|励志|效率|习惯|成功学
1310155,莱博维茨的赞歌,https://img3.doubanio.com/view/subject/s/public/s23834841.jpg,[美]小沃尔特·M·米勒,四川科学技术出版社,2004-4-1,20.00, ,"科幻|科幻小说|宗教|小说|世界科幻大师丛书|""莱博维兹的赞歌""|美国|信仰"
1048014,外国古建筑二十讲,https://img9.doubanio.com/view/subject/s/public/s1621106.jpg,陈志华,生活·读书·新知三联书店,2002-1,69.00, ,建筑|古建筑|外国|艺术|建筑史|陈志华|历史|三联
1310157,古希腊哲学史纲,https://img3.doubanio.com/view/subject/s/public/s2533621.jpg,:E·策勒尔,山东人民出版社,1992-12,23.00, ,哲学|古希腊|哲学史|策勒尔|西方哲学|希腊哲学史|思想史|古希腊哲学
1310160,自由18岁,https://img3.doubanio.com/view/subject/s/public/s2982803.jpg,尹珊珊,海天出版社,2001-2,16.00, ,尹珊珊|自由18岁|80后|杂文|青春|散文|133|中国文学
1703371,教育哲学通论,https://img3.doubanio.com/view/subject/s/public/s3024433.jpg,:黄济,山西教育出版社发行部,2008-8,35.00, ,教育哲学|教育|教育学|哲学|教材|♦社科图书馆|教育与心理|王子藏书
2227661,购物狂结婚记,https://img3.doubanio.com/view/subject/s/public/s2672391.jpg,[英]索菲·金塞拉,上海人民出版社,2007-9,25.00, ,购物狂结婚记|英国|小说|购物狂系列|购物狂|金塞拉|女性|外国文学
3276229,學校的階梯 7,https://img1.doubanio.com/view/subject/s/public/s3336209.jpg,:櫂末高彰,台湾角川,2008年11月12日,NT$180, ,轻小说|櫂末高彰|学校的阶梯|輕小說|日本文学|日本|小说|运动？
1441235,德国印象,https://img3.doubanio.com/view/subject/s/public/s1458611.jpg,林雪,中国旅游,2005-8,34.00, ,德国|德国印象|游记|生活|旅游|欧洲风情|旅行|旅游文学
1834438,大瀑布,https://img1.doubanio.com/view/subject/s/public/s5747588.jpg,:[美]乔伊斯·卡罗尔·欧茨,长江文艺出版社,2006-6,36.00, ,美国|小说|Joyce.Carol.Oates|欧茨|女性|文学|JoyceCarolOates|长篇小说
1310154,论对话,https://img1.doubanio.com/view/subject/s/public/s5732379.jpg,:戴维·伯姆,教育科学出版社,2004-1,19.00, ,沟通|对话|思维|心理学|哲学|交流|论对话|教育
1834442,曼斯菲尔德庄园,https://img9.doubanio.com/view/subject/s/public/s5659285.jpg,[英]简·奥斯汀,国际文化出版公司,2006-1,14.00, ,简・奥斯丁|小说|外国文学|英国文学|英国|简·奥斯丁|名著|JaneAusten
3276241,漫谈中国文化,https://img3.doubanio.com/view/subject/s/public/s3438253.jpg,南怀瑾,东方出版社,2008-10-1,26.00, ,南怀瑾|中国文化|国学|文化|人文|哲学|管理|漫谈
1834437,妈妈走了,https://img1.doubanio.com/view/subject/s/public/s8892357.jpg,:[美]乔伊斯·卡罗尔·欧茨,长江文艺出版社,2006-6,32.00, ,妈妈走了|亲情|乔伊斯·欧茨|小说|妈妈|美国|外国文学|欧茨
2096574,老爸老妈去旅行,https://img9.doubanio.com/view/subject/s/public/s10080394.jpg,:杨钧，张鹰著,新星出版社,2006-12,36.00, ,旅行|游记|自助游|老爸老妈去旅行|欧洲|旅游|自助游游记|老年人旅行日记
2227642,你是做梦大师,https://img1.doubanio.com/view/subject/s/public/s3122569.jpg,:蓋兒‧戴蘭妮,张老师出版社,1998-4,18.00, ,你是做梦大师|李欣频荐|解梦|心理|心理学|李欣频推荐><|盖儿·戴兰妮|灵修
1834427,查里昂的诅咒,https://img3.doubanio.com/view/subject/s/public/s1691832.jpg,:（美）路易丝·麦克马斯特·比约德,长江文艺出版社,2006-07,25.00, ,奇幻|洛伊斯·比约德|美国|魔幻|小说|洛伊斯·M·比约德|比约德|奇幻小说
1310145,斯瓦特巴坦人的政治过程,https://img9.doubanio.com/view/subject/s/public/s24397045.jpg,:[挪威]弗雷德里克·巴特,上海人民出版社,2005-3,15.00, ,人类学|民族志|巴特|政治人类学|田野|社会人类学|政治|社会人类学研究的范例
2776967,Fearless Change,https://img3.doubanio.com/view/subject/s/public/s3223042.jpg,:MaryLynnManns|LindaRising,Addison-Wesley,2004-09-04,USD 24.99, ,变革|管理|心理学|团队|商业|英文版|英文原版|组织变革
4718013,鐵甲兵團—納粹帝國-裝甲師,https://img9.doubanio.com/view/subject/s/public/s4230146.jpg,:JorgeRosado|ChrisBishop,楓書坊,2008-10-15,480NT, ,二战|德国|军事|历史|德军|图册|纳粹德国|晴耕雨读
4718009,深海狼群—德意志國防軍潛艦篇,https://img1.doubanio.com/view/subject/s/public/s4230138.jpg,:ChirsBishop,,2007年10月01日,, ,二战|纳粹德国|军事|历史|er
1834433,狐火,https://img3.doubanio.com/view/subject/s/public/s24637921.jpg,:[美]乔伊斯·卡罗尔·欧茨,长江文艺出版社,2006-6-1,26.00, ,乔伊斯·欧茨|小说|美国|成长|女性|JoyceCarolOates|欧茨|外国文学
3276217,Tribes,https://img3.doubanio.com/view/subject/s/public/s4305463.jpg,:SethGodin,Portfolio Hardcover,2008-10-16,CAD 29.00, ,SethGodin|leadership|营销|影响力|领导力|思维|marketing|internet
3669438,礼化诗学,https://img3.doubanio.com/view/subject/s/public/s6015771.jpg,:陈桐生,学苑出版社,2009-3,30.00, ,诗学|经学|中国诗学|陈桐生|诗经|诗学/诗话|架上|文学研究
1310147,中国城市的1000个细节,https://img1.doubanio.com/view/subject/s/public/s1317688.jpg,石映照,新世界出版社,2005-05,29.80, ,城市|行走文化|人文|旅行|文化|中国|石映照|旅游
3014067,黑博物馆弹簧腿杰克,https://img3.doubanio.com/view/subject/s/public/s3208611.jpg,[日]藤田和日郎,青文,2008-2-15,NT140, ,漫画|藤田和日郎|日本|日本漫画|青年向|推理|短篇|漫畫
1834418,管子四篇诠释,https://img1.doubanio.com/view/subject/s/public/s1761487.jpg,陈鼓应,商务,2006-4,21.00, ,管子|陈鼓应|哲学|国学|诸子|思想史|思维|古籍
4718019,兀鷹軍團—納粹帝國空軍飛行中隊,https://img3.doubanio.com/view/subject/s/public/s4230152.jpg,:ChirsBishop,楓書坊,,480NT, ,二战|德国|军事|纳粹德国|历史
4849081,有多少爱可以重来,https://img3.doubanio.com/view/subject/s/public/s6172261.jpg,人海中,国际文化,2010-5,26.80, ,人海中|言情|小说|现代都市|爱情|晋江|网络小说|中国文学
1179042,时文选粹（第4辑）,https://img1.doubanio.com/view/subject/s/public/s1166678.jpg,:王玉强,南方,2004-3-1,16.00, ,时文选粹|散文|美文选集|散文文学|中国文学|思想|时文|生活
1310121,SFW度假村谋杀案,https://img1.doubanio.com/view/subject/s/public/s1408367.jpg,:逃跑森林,上海人民出版社,2005-3-1,16.00, ,科幻|越无|悬疑|广少|0.科幻
1441188,越貧窮越快樂,https://img9.doubanio.com/view/subject/s/public/s1458556.jpg,:萬金油,胡桃木,,, ,台湾宅男|越貧窮越快樂|適合推薦給未必愛看書的人的經典作品|萬金油|我們當下的詩|台灣|得意|诗
1310122,小企业赚大钱,https://img3.doubanio.com/view/subject/s/public/s1408421.jpg,:杰弗瑞・福克斯|耿林,上海人民出版社,2005-4,14.00, ,创业|管理|企业成长|商业|财富|投资|财经（经济+金融+商业史）|经营分析
1310113,我的情报与外交生涯,https://img9.doubanio.com/view/subject/s/public/s1406435.jpg,:熊向晖,中共党史出版社,1999-1-1,29.00, ,情报|熊向晖|回忆录|外交|历史|传记|党史|情報
1441182,西方犯罪200年 1800-1993(上下册),https://img3.doubanio.com/view/subject/s/public/s1458550.jpg,:（英）马丁·费多,群众出版社,1998-11,66.00, ,犯罪|推理|侦探|罪案纪实|法律|罪案|犯罪与侦探|刑事
2096556,财富重地,https://img3.doubanio.com/view/subject/s/public/s5848672.jpg,:姜何,经济管理出版社,2007-1,28.00, ,华尔街|投资|博弈|俱乐部
1310129,学生时代,https://img3.doubanio.com/view/subject/s/public/s1319091.jpg,:萨孟武,广西师范大学出版社,2005-4-1,16.80, ,回忆录|萨孟武|传记|民国回忆录|杂谈|歷史|中国文学|随笔
1703325,群经要略,https://img1.doubanio.com/view/subject/s/public/s2527807.jpg,黄寿祺,华东师范大学出版社,2000-10,13.50, ,经学|黄寿祺|国学|思想史|經學|读书笔记|历史|中国古典文学
2227618,噓噓、嗯嗯、屁屁,https://img1.doubanio.com/view/subject/s/public/s2670589.jpg,:尚．菲薩斯|JeanFeixas,臉譜出版社,2007-7-28,320, ,噓噓、嗯嗯、屁屁|边缘读物|文化|尚．菲薩斯|厕说|生活|字裏行間事|开卷八分钟
1310112,诫律,https://img9.doubanio.com/view/subject/s/public/s1408226.jpg,:艾伦・费恩|雪莉・施赖伯|陈茗芬,辽宁教育出版社,2005-5-1,18.00, ,爱情|心理学|两性|诫律：全球最经典恋爱圣经|恋爱|情感|女性|心理
3014055,帝国统治世界的逻辑——从古罗马到美国,https://img1.doubanio.com/view/subject/s/public/s2976067.jpg,:赫尔弗里德·明克勒|HerfriedMunkler,中央编译出版社,2008-3,29.00, ,国际政治|帝国|国际关系|历史|政治学|政治|霸权|政治哲学
3276201,"Le Photographe, tome 1",https://img9.doubanio.com/view/subject/s/public/s3336165.jpg,:DidierLefèvre|EmmanuelGuibert,Dupuis,"Oct 08, 2003",, ,漫画|欧美漫画|独立漫画|BD|漫畫|欧漫
4717988,黑色閃電 納粹帝國-武裝黨衛軍,https://img9.doubanio.com/view/subject/s/public/s4230116.jpg,:ChirsBishop,,2008-7,124.00, ,二战|军事|纳粹德国|历史|er
3145116,GOSICK 5,https://img9.doubanio.com/view/subject/s/public/s3180565.jpg,櫻庭一樹|[日]樱庭一树,台灣國際角川書店股份有限公司,2008-8-1,NT$180, ,轻小说|樱庭一树|GOSICK|推理|日本|桜庭一樹|日本文学|武田日向
3145111,一個新世界,https://img3.doubanio.com/view/subject/s/public/s3270413.jpg,":艾克哈特．托勒|Tolle,Eckhart",方智出版社股份有限公司,2008.7.25,NT$290, ,一个新世界|灵修|心理学|心靈|励志|修行|心灵|心理
1441165,命运夜总会,https://img1.doubanio.com/view/subject/s/public/s1458678.jpg,:郑文光,湖南少年儿童出版社,1993-10,10.60, ,科幻|郑文光|小说|郑文兿20科幻|科幻小说|从前|中国|1111111
1310100,亚洲首富李嘉诚父子,https://img1.doubanio.com/view/subject/s/public/s1408449.jpg,:陈重伊,中国工人出版社,2005-3,29.80, ,传记|人物传记|回忆录|亚洲首富李嘉诚父子|陈重伊|经典|心理励志|小说
1310108,金融体系,https://img1.doubanio.com/view/subject/s/public/s1408389.jpg,:埃德温・H・尼夫|曲昭光,中国人民大学出版社,2005-3-1,42.00, ,金融|货币、银行、金融市场|金融体系|finance|金融学译丛|经济|埃德温·H·尼夫|双学位之金融
1441161,Core Java,https://img9.doubanio.com/view/subject/s/public/s4161476.jpg,:CayS.Horstmann|GaryCornell,Prentice Hall PTR,2004-8-27,USD 59.99, ,JAVA|Java|Core|程序设计语言|计算机|程序语言|技术书籍|SUN
1047958,玫瑰心,https://img9.doubanio.com/view/subject/s/public/s1035545.jpg,姜丰,中国文联出版社,2001-09,17.00, ,姜丰|散文|随笔|玫瑰心|随笔小品|女性文学|当代文学|散文杂文随笔
2096521,菩提道次第略论,https://img1.doubanio.com/view/subject/s/public/s2740798.jpg,:宗喀巴,西北大学出版社,2004-1,38, ,宗喀巴大师|佛教|菩提道次第略论|佛学|藏传佛教|佛法|道次第|灵修瑜伽
1310099,蓝调,https://img9.doubanio.com/view/subject/s/public/s1408294.jpg,:陈淑芬|平凡|坂元裕二,二十一世纪出版社,2005-1-1,24.0, ,绘本|陈淑芬|平凡|漫画|蓝调|画集|中国|插画
3014034,期货市场教程（第五版）,https://img9.doubanio.com/view/subject/s/public/s2971575.jpg,:中国期货业协会,中国财政经济出版社,2007-04,39, ,期货|金融|期货－期货市场教程|期货市场教程|期货从业资格|教材|资格考试|考试
1047957,比亚兹莱大师图典,https://img1.doubanio.com/view/subject/s/public/s1068717.jpg,:紫图大师图典丛书编辑部,陕西师范大学出版社,2003-10,48.00, ,比亚兹莱|艺术|插画|画册|绘画|画集|美术|英国
3014033,法槌十七声,https://img1.doubanio.com/view/subject/s/public/s3001299.jpg,:萧瀚,中国法律图书有限公司,2007-12,22.00, ,法学|萧瀚|法律|案例|法槌十七声|法治|自由|人道主义
3669381,坏世界研究,https://img1.doubanio.com/view/subject/s/public/s3767709.jpg,赵汀阳,中国人民大学出版社,2009-04-01,39.00, ,政治哲学|赵汀阳|哲学|政治|政治学|世界观|历史|思考
3669394,切·格瓦拉传,https://img3.doubanio.com/view/subject/s/public/s6498190.jpg,[美]乔恩·李·安德森,长江文艺出版社,2009-3,32.00, ,传记|切格瓦拉|理想主义|人物传记|永远年轻，永远勇敢|精神偶像|切|人物
3669393,拿破仑传,https://img1.doubanio.com/view/subject/s/public/s6010107.jpg,:[德]埃米尔·路德维希,长江文艺出版社,2009-3,29.00, ,人物传记|传记|拿破仑|法国|路德维希|文学|梦想实现但又破灭。生命如此辉煌足矣|政治
3669399,拥抱逝水年华,https://img1.doubanio.com/view/subject/s/public/s3751098.jpg,[英]阿兰·德波顿,上海译文出版社,2009-4,23.00, ,阿兰·德波顿|随笔|英国|外国文学|普魯斯特|文学|AlainDeBotton|普鲁斯特
3800469,骑车游中国,https://img9.doubanio.com/view/subject/s/public/s3872555.jpg,委会,,2009-7,38.00, ,旅行|骑行|骑车游中国|户外|骑车旅游|丰富人生|運動|自行车
3669403,亲吻与诉说,https://img3.doubanio.com/view/subject/s/public/s3750363.jpg,[英]阿兰·德波顿,上海译文出版社,2009-4,26.00, ,阿兰·德波顿|英国|小说|随笔|外国文学|爱情|哲学|英国文学
1703293,影视编辑学,https://img9.doubanio.com/view/subject/s/public/s5716695.jpg,:段晓明,浙江大学,2004-12,18.00, ,电影|编辑|影视编辑|关于新闻……
1047927,郑渊洁十二生肖童话（12册）,https://img3.doubanio.com/view/subject/s/public/s1092262.jpg,郑渊洁,学苑出版社,1999-06,8.00, ,郑渊洁|童话|12生肖|儿童文学|童年|经典|中国|小说
1441141,Google的赢利法则,https://img1.doubanio.com/view/subject/s/public/s8973658.jpg,:张金良,地震出版社,2005-1-1,22.00, ,google|管理|企业|营销|互联网|赌博|营销·商业|没读完
